age,gender,height_cm,weight_kg,activity_level,purpose,bmi,body_fat_pct,lean_body_mass_kg,bmr,tdee,height_m,weight_height_ratio,bmi_squared,bmi_category_numeric,fat_mass_kg,lean_mass_percentage,fat_free_mass_index,age_squared,age_group,metabolic_age_factor,activity_numeric,activity_multiplier,daily_energy_expenditure_per_kg,gender_weight_interaction,gender_height_interaction,purpose_numeric,calorie_adjustment_direction,calories_needed
38,Male,174.2,73.2,lightly_active,weight_loss,24.12,21.5,57.5,1626,2236,1.742,0.420206659,581.7744,1,15.738,78.55191257,18.94835634,1444,1,0.925546448,1,1.375153752,30.54644809,73.2,174.2,0,-1,1887
24,Male,184.8,59.9,lightly_active,maintain,17.54,10.4,53.7,1595,2193,1.848,0.324134199,307.6516,0,6.2296,89.64941569,15.72426491,576,0,1.109488036,1,1.37492163,36.61101836,59.9,184.8,1,0,2171
18,Male,180.5,77.9,lightly_active,weight_gain,23.91,16.6,65,1803,2479,1.805,0.431578947,571.6881,1,12.9314,83.44030809,19.95073703,324,0,0.964377407,1,1.374930671,31.82284981,77.9,180.5,2,1,2837
43,Female,159.4,38,sedentary,maintain,14.96,22.4,29.5,1003,1204,1.594,0.238393977,223.8016,0,8.512,77.63157895,11.61035187,1849,1,1.099780702,0,1.200398804,31.68421053,0,0,1,0,1205
22,Female,159.8,56.8,moderately_active,weight_loss,22.24,26.3,41.9,1287,1995,1.598,0.355444305,494.6176,1,14.9384,73.76760563,16.40818232,484,0,0.944102113,2,1.55011655,35.12323944,0,0,0,-1,1636
48,Male,180.6,79.2,sedentary,maintain,24.28,24,60.2,1680,2016,1.806,0.438538206,589.5184,1,19.008,76.01010101,18.4569952,2304,1,0.883838384,0,1.2,25.45454545,79.2,180.6,1,0,1980
29,Male,175.8,54.9,moderately_active,muscle_gain,17.76,11.8,48.4,1471,2280,1.758,0.312286689,315.4176,0,6.4782,88.16029144,15.66057199,841,0,1.116423801,2,1.54996601,41.53005464,54.9,175.8,1,0,2829
37,Male,165.1,64.1,moderately_active,weight_loss,23.52,20.5,51,1484,2300,1.651,0.388249546,553.1904,1,13.1405,79.56318253,18.71009659,1369,1,0.964638586,2,1.549865229,35.88143526,64.1,165.1,0,-1,2007
20,Male,187.6,76.3,very_active,weight_loss,21.68,14.4,65.3,1816,3133,1.876,0.406716418,470.0224,1,10.9872,85.58322412,18.55442556,400,0,0.991699432,3,1.725220264,41.06159895,76.3,187.6,0,-1,2849
27,Male,167.6,62,sedentary,maintain,22.07,16.5,51.8,1518,1822,1.676,0.369928401,487.0849,1,10.23,83.5483871,18.4408838,729,0,1.02016129,0,1.200263505,29.38709677,62,167.6,1,0,1861
59,Male,188.8,84.9,moderately_active,weight_loss,23.82,26,62.8,1734,2688,1.888,0.449682203,567.3924,1,22.074,73.96937574,17.61796179,3481,2,0.851001178,2,1.55017301,31.66077739,84.9,188.8,0,-1,2305
51,Female,163.4,55.7,extra_active,muscle_gain,20.86,31.4,38.2,1175,2232,1.634,0.340881273,435.1396,1,17.4898,68.58168761,14.30735188,2601,2,0.878964692,0,1.899574468,40.07181329,0,0,1,0,2511
40,Male,169.9,68.4,sedentary,maintain,23.7,21.4,53.8,1543,1852,1.699,0.402589759,561.69,1,14.6376,78.65497076,18.63783737,1600,1,0.939936647,0,1.200259235,27.07602339,68.4,169.9,1,0,1903
32,Male,158.6,66.5,sedentary,weight_loss,26.44,22.9,51.3,1492,1790,1.586,0.419293821,699.0736,2,15.2285,77.14285714,20.39440311,1024,1,0.934837093,0,1.199731903,26.91729323,66.5,158.6,0,-1,1278
19,Female,165.7,56.9,sedentary,weight_loss,20.72,23.8,43.4,1332,1598,1.657,0.343391672,429.3184,1,13.5422,76.2741652,15.80682746,361,0,0.975395431,0,1.1996997,28.08435852,0,0,0,-1,1285
34,Male,163.9,61.6,sedentary,weight_loss,22.93,19.1,49.8,1463,1756,1.639,0.375838926,525.7849,1,11.7656,80.84415584,18.5383653,1156,1,0.989583333,0,1.200273411,28.50649351,61.6,163.9,0,-1,1479
32,Female,163.1,64,lightly_active,weight_loss,24.06,30.8,44.3,1334,1834,1.631,0.392397302,578.8836,1,19.712,69.21875,16.65312739,1024,1,0.868489583,1,1.374812594,28.65625,0,0,0,-1,1411
22,Female,172.6,84.5,very_active,muscle_gain,28.36,33.7,56,1623,2800,1.726,0.489571263,804.2896,2,28.4765,66.27218935,18.79777488,484,0,0.800295858,3,1.725200246,33.13609467,0,0,1,0,2961
19,Male,166.6,60.5,moderately_active,weight_loss,21.8,14.3,51.8,1529,2370,1.666,0.363145258,475.24,1,8.6515,85.61983471,18.66292736,361,0,1.053030303,2,1.550032701,39.17355372,60.5,166.6,0,-1,2018
17,Male,178.8,54.9,sedentary,weight_loss,17.17,8.3,50.3,1534,1841,1.788,0.30704698,294.8089,0,4.5567,91.62112933,15.73377576,289,0,1.164238009,0,1.200130378,33.53369763,54.9,178.8,0,-1,1539
68,Male,166,60.8,lightly_active,muscle_gain,22.06,25.9,45.1,1324,1820,1.66,0.36626506,486.6436,1,15.7472,74.17763158,16.36667151,4624,2,0.907346491,1,1.374622356,29.93421053,60.8,166,1,0,2180
21,Male,181.4,80.1,very_active,maintain,24.34,17.8,65.8,1817,3134,1.814,0.441565601,592.4356,1,14.2578,82.14731586,19.99637756,441,0,0.945172701,3,1.724821134,39.12609238,80.1,181.4,1,0,3113
29,Male,174.4,84.3,lightly_active,muscle_gain,27.72,23.7,64.3,1779,2446,1.744,0.48337156,768.3984,2,19.9791,76.27520759,21.14063421,841,0,0.879300119,1,1.374929736,29.01542112,84.3,174.4,1,0,2573
23,Female,160.9,47.1,sedentary,weight_gain,18.19,21.7,36.9,1187,1424,1.609,0.292728403,330.8761,0,10.2207,78.34394904,14.25326232,529,0,1.050070771,0,1.199663016,30.23354565,0,0,2,1,1998
18,Male,181.8,73.9,extra_active,weight_loss,22.36,14.8,63,1766,3355,1.818,0.406490649,499.9696,1,10.9372,85.25033829,19.06131207,324,0,0.99571493,0,1.899773499,45.39918809,73.9,181.8,0,-1,3055
44,Male,178.1,75,lightly_active,muscle_gain,23.64,22.3,58.3,1641,2256,1.781,0.421111735,558.8496,1,16.725,77.73333333,18.37979723,1936,1,0.911666667,1,1.374771481,30.08,75,178.1,1,0,2588
26,Male,168.8,56.6,lightly_active,weight_loss,19.86,13.6,48.9,1468,2018,1.688,0.335308057,394.4196,1,7.6976,86.39575972,17.16184497,676,0,1.080683157,1,1.374659401,35.65371025,56.6,168.8,0,-1,1731
17,Female,171.7,77.2,lightly_active,muscle_gain,26.19,29.9,54.1,1575,2166,1.717,0.449621433,685.9161,2,23.0828,70.07772021,18.35087068,289,0,0.850064767,1,1.375238095,28.05699482,0,0,1,0,2394
35,Male,164,74,lightly_active,maintain,27.51,24.9,55.6,1585,2179,1.64,0.451219512,756.8001,2,18.426,75.13513514,20.67221892,1225,1,0.892454955,1,1.374763407,29.44594595,74,164,1,0,2133
41,Male,175.8,75.9,moderately_active,weight_loss,24.56,22.7,58.7,1650,2558,1.758,0.431740614,603.1936,1,17.2293,77.33860343,18.99329702,1681,1,0.905797101,2,1.55030303,33.70223979,75.9,175.8,0,-1,2217
36,Male,168.7,61.8,lightly_active,muscle_gain,21.71,18.1,50.6,1484,2040,1.687,0.366330765,471.3241,1,11.1858,81.87702265,17.77953309,1296,1,1.000539374,1,1.374663073,33.00970874,61.8,168.7,1,0,2388
58,Female,151.1,62.3,lightly_active,muscle_gain,27.29,40.7,36.9,1137,1563,1.511,0.412309729,744.7441,2,25.3561,59.22953451,16.1620869,3364,2,0.760433387,1,1.374670185,25.0882825,0,0,1,0,1705
16,Male,166.6,67.6,sedentary,muscle_gain,24.36,16.7,56.3,1620,1944,1.666,0.405762305,593.4096,1,11.2892,83.28402367,20.28422413,256,0,0.99852071,0,1.2,28.75739645,67.6,166.6,1,0,2186
20,Female,160.7,51.6,lightly_active,muscle_gain,19.98,23.2,39.6,1246,1713,1.607,0.321095208,399.2004,1,11.9712,76.74418605,15.33428153,400,0,1.006136951,1,1.374799358,33.19767442,0,0,1,0,2221
42,Female,163.1,68.3,very_active,weight_gain,25.68,35.1,44.3,1330,2294,1.631,0.418761496,659.4624,2,23.9733,64.86090776,16.65312739,1764,1,0.811371401,3,1.72481203,33.58711567,0,0,2,1,2593
16,Male,180.9,77.3,sedentary,weight_loss,23.62,15.8,65.1,1808,2170,1.809,0.427307905,557.9044,1,12.2134,84.21733506,19.89316363,256,0,0.974557999,0,1.200221239,28.07244502,77.3,180.9,0,-1,1883
16,Female,169.9,47.1,moderately_active,weight_loss,16.32,17.9,38.7,1257,1948,1.699,0.277221895,266.3424,0,8.4309,82.1656051,13.40677149,256,0,1.111995754,2,1.549721559,41.35881104,0,0,0,-1,1629
29,Male,175.8,60.3,sedentary,weight_gain,19.51,13.9,51.9,1533,1840,1.758,0.343003413,380.6401,1,8.3817,86.06965174,16.79305137,841,0,1.059286899,0,1.200260926,30.51409619,60.3,175.8,2,1,2291
55,Female,157.7,45.7,sedentary,maintain,18.38,29.3,32.3,1031,1237,1.577,0.289790742,337.8244,0,13.3901,70.67833698,12.98790597,3025,2,0.940007294,0,1.199806014,27.0678337,0,0,1,0,1255
54,Female,166.8,73.2,sedentary,muscle_gain,26.31,38.6,44.9,1342,1610,1.668,0.438848921,692.2161,2,28.2552,61.33879781,16.1381686,2916,2,0.763888889,0,1.199701937,21.99453552,0,0,1,0,1895
39,Female,157.3,48.8,extra_active,weight_loss,19.72,27.2,35.5,1124,2136,1.573,0.310235219,388.8784,1,13.2736,72.74590164,14.34732406,1521,1,0.959699454,0,1.900355872,43.7704918,0,0,0,-1,1812
34,Male,163.6,68.1,lightly_active,weight_loss,25.44,22.1,53,1529,2102,1.636,0.416259169,647.1936,2,15.0501,77.8267254,19.80200979,1156,1,0.935511503,1,1.374754742,30.86637298,68.1,163.6,0,-1,1626
47,Female,166.6,82.3,lightly_active,muscle_gain,29.65,41,48.6,1449,1992,1.666,0.493997599,879.1225,2,33.743,59.05224787,17.5100052,2209,1,0.733596598,1,1.374741201,24.20413123,0,0,1,0,2156
53,Male,182.2,87.7,sedentary,maintain,26.42,27.7,63.4,1749,2099,1.822,0.481339188,698.0164,2,24.2929,72.29190422,19.09820332,2809,2,0.830957811,0,1.200114351,23.93386545,87.7,182.2,1,0,2094
33,Male,168.7,61.3,lightly_active,maintain,21.54,17.2,50.8,1491,2050,1.687,0.363366924,463.9716,1,10.5436,82.87112561,17.84980792,1089,1,1.013458401,1,1.374916164,33.44208809,61.3,168.7,1,0,2063
18,Male,186.7,71,moderately_active,muscle_gain,20.37,12.4,62.2,1761,2730,1.867,0.380289234,414.9369,1,8.804,87.6056338,17.84439174,324,0,1.033450704,2,1.550255537,38.45070423,71,186.7,1,0,3067
23,Female,164.5,55.4,lightly_active,weight_loss,20.47,24.5,41.8,1293,1778,1.645,0.336778116,419.0209,1,13.573,75.45126354,15.44701176,529,0,0.972472924,1,1.375096674,32.09386282,0,0,0,-1,1451
60,Female,162.4,52.4,sedentary,maintain,19.87,32.2,35.5,1102,1322,1.624,0.322660099,394.8169,1,16.8728,67.7480916,13.46034847,3600,2,0.876272265,0,1.199637024,25.22900763,0,0,1,0,1349
32,Male,170.6,55.3,sedentary,maintain,19,14,47.6,1438,1726,1.706,0.324150059,361,1,7.742,86.07594937,16.35493789,1024,1,1.083484027,0,1.200278164,31.21157324,55.3,170.6,1,0,1720
26,Male,180.6,65.5,moderately_active,maintain,20.08,13.9,56.4,1631,2528,1.806,0.362679956,403.2064,1,9.1045,86.10687023,17.2919357,676,0,1.037531807,2,1.549969344,38.59541985,65.5,180.6,1,0,2572
44,Male,164.1,69.3,lightly_active,muscle_gain,25.73,24.8,52.1,1500,2062,1.641,0.422303473,662.0329,2,17.1864,75.18037518,19.3473087,1936,1,0.901875902,1,1.374666667,29.75468975,69.3,164.1,1,0,2350
37,Female,159,51.3,lightly_active,maintain,20.29,27.5,37.2,1166,1603,1.59,0.322641509,411.6841,1,14.1075,72.51461988,14.71460781,1369,1,0.947043535,1,1.374785592,31.24756335,0,0,1,0,1572
30,Male,169.2,63.1,sedentary,maintain,22.04,17.1,52.3,1526,1831,1.692,0.372931442,485.7616,1,10.7901,82.88431062,18.26841932,900,1,1.007659799,0,1.199868938,29.01743265,63.1,169.2,1,0,1872
64,Female,151.5,59,lightly_active,muscle_gain,25.71,40.2,35.3,1087,1495,1.515,0.389438944,661.0041,2,23.718,59.83050847,15.3797558,4096,2,0.767655367,1,1.375344986,25.33898305,0,0,1,0,1741
32,Male,179.6,81.1,lightly_active,maintain,25.14,21.3,63.8,1766,2428,1.796,0.45155902,632.0196,2,17.2743,78.66831073,19.77916776,1024,1,0.907316071,1,1.374858437,29.93834772,81.1,179.6,1,0,2440
35,Female,163,41.2,very_active,weight_loss,15.51,21.3,32.4,1085,1872,1.63,0.252760736,240.5601,0,8.7756,78.6407767,12.19466295,1225,1,1.097289644,3,1.725345622,45.4368932,0,0,0,-1,1581
32,Male,179.2,56.3,lightly_active,muscle_gain,17.53,12.2,49.4,1492,2052,1.792,0.314174107,307.3009,0,6.8686,87.74422735,15.38335061,1024,1,1.104203671,1,1.375335121,36.44760213,56.3,179.2,1,0,2527
17,Male,172.2,62.9,moderately_active,weight_loss,21.21,13.2,54.6,1595,2472,1.722,0.365272938,449.8641,1,8.3028,86.80445151,18.41307612,289,0,1.056571277,2,1.54984326,39.30047695,62.9,172.2,0,-1,2162
30,Male,180.4,63,very_active,weight_gain,19.36,13.9,54.2,1584,2732,1.804,0.349223947,374.8096,1,8.757,86.03174603,16.65429374,900,1,1.047619048,3,1.724747475,43.36507937,63,180.4,2,1,3212
29,Female,161.5,64.3,lightly_active,maintain,24.65,30.8,44.5,1340,1842,1.615,0.398142415,607.6225,1,19.8044,69.20684292,17.0614115,841,0,0.868325557,1,1.374626866,28.64696734,0,0,1,0,1849
30,Female,158.2,50.3,sedentary,weight_loss,20.1,25.6,37.4,1180,1416,1.582,0.31795196,404.01,1,12.8768,74.35387674,14.94371733,900,1,0.977468522,0,1.2,28.15109344,0,0,0,-1,1200
32,Male,169.8,84.1,sedentary,maintain,29.17,26.2,62.1,1733,2080,1.698,0.495288575,850.8889,2,22.0342,73.84066587,21.53853838,1024,1,0.858600872,0,1.200230814,24.73246136,84.1,169.8,1,0,2104
33,Female,149.1,44.5,extra_active,maintain,20.02,26.2,32.8,1062,2018,1.491,0.298457411,400.8004,1,11.659,73.70786517,14.7542982,1089,1,0.994382022,0,1.900188324,45.34831461,0,0,1,0,1988
20,Female,168,63.5,lightly_active,muscle_gain,22.5,26.2,46.9,1408,1936,1.68,0.37797619,506.25,1,16.637,73.85826772,16.61706349,400,0,0.923884514,1,1.375,30.48818898,0,0,1,0,2310
19,Female,167.3,54.2,sedentary,maintain,19.36,22.2,42.2,1312,1574,1.673,0.323968918,374.8096,1,12.0324,77.8597786,15.0771956,361,0,1.008610086,0,1.199695122,29.04059041,0,0,1,0,1612
18,Female,178.6,73,lightly_active,weight_gain,22.89,26.2,53.9,1571,2160,1.786,0.408734602,523.9521,1,19.126,73.83561644,16.89763233,324,0,0.896689498,1,1.374920433,29.5890411,0,0,2,1,2484
33,Male,171.8,72.9,extra_active,weight_loss,24.7,21,57.6,1631,3099,1.718,0.424330617,610.09,1,15.309,79.01234568,19.5153419,1089,1,0.932213077,0,1.900061312,42.51028807,72.9,171.8,0,-1,2827
33,Male,169.7,75.1,sedentary,muscle_gain,26.08,22.7,58.1,1641,1969,1.697,0.442545669,680.1664,2,17.0477,77.36351531,20.1749491,1089,1,0.91045273,0,1.199878123,26.2183755,75.1,169.7,1,0,2243
28,Female,150.8,48.1,lightly_active,maintain,21.15,26.4,35.4,1127,1550,1.508,0.318965517,447.3225,1,12.6984,73.5966736,15.5668442,784,0,0.976264726,1,1.375332742,32.22453222,0,0,1,0,1595
24,Female,166.8,71.3,sedentary,muscle_gain,25.63,30.9,49.3,1459,1751,1.668,0.427458034,656.8969,2,22.0317,69.14446003,17.71963724,576,0,0.852618046,0,1.20013708,24.55820477,0,0,1,0,1971
27,Female,165.4,61.8,lightly_active,maintain,22.59,27.9,44.6,1347,1852,1.654,0.373639661,510.3081,1,17.2422,72.16828479,16.30286185,729,0,0.908171521,1,1.374907201,29.96763754,0,0,1,0,1819
29,Male,184.1,70.5,moderately_active,maintain,20.8,15.4,59.6,1692,2623,1.841,0.382944052,432.64,1,10.857,84.53900709,17.58485059,841,0,1,2,1.550236407,37.20567376,70.5,184.1,1,0,2608
50,Male,168,61.6,lightly_active,weight_loss,21.83,21.5,48.4,1419,1951,1.68,0.366666667,476.5489,1,13.244,78.57142857,17.14852608,2500,1,0.959821429,1,1.37491191,31.67207792,61.6,168,0,-1,1622
38,Female,165.3,67.1,extra_active,weight_loss,24.56,32.8,45.1,1350,2565,1.653,0.405928615,603.1936,1,22.0088,67.21311475,16.5055817,1444,1,0.838301043,0,1.9,38.22652757,0,0,0,-1,2232
47,Female,157.9,68.1,moderately_active,muscle_gain,27.31,38.2,42.1,1275,1976,1.579,0.431285624,745.8361,2,26.0142,61.82085169,16.88565205,2209,1,0.78010279,2,1.549803922,29.01615272,0,0,1,0,2127
31,Female,169.1,52.2,extra_active,maintain,18.26,23.6,39.9,1250,2375,1.691,0.308693081,333.4276,0,12.3192,76.43678161,13.95358109,961,1,0.997765006,0,1.9,45.49808429,0,0,1,0,2377
44,Female,164.2,67.4,lightly_active,weight_gain,25,34.7,44,1320,1815,1.642,0.41047503,625,2,23.3878,65.28189911,16.31948205,1936,1,0.816023739,1,1.375,26.92878338,0,0,2,1,2206
31,Female,151.7,38,sedentary,maintain,16.51,21.5,29.8,1013,1216,1.517,0.250494397,272.5801,0,8.17,78.42105263,12.94926452,961,1,1.110745614,0,1.200394867,32,0,0,1,0,1202
28,Male,173.1,61.8,sedentary,weight_gain,20.63,15,52.5,1541,1849,1.731,0.357019064,425.5969,1,9.27,84.95145631,17.52125328,784,0,1.038969795,0,1.199870214,29.91909385,61.8,173.1,2,1,2311
28,Male,161.3,64,sedentary,weight_gain,24.6,19.8,51.3,1499,1799,1.613,0.396776193,605.16,1,12.672,80.15625,19.71735385,784,0,0.975911458,0,1.200133422,28.109375,64,161.3,2,1,2110
68,Female,151.9,48,moderately_active,weight_loss,20.8,35.2,31.1,974,1510,1.519,0.315997367,432.64,1,16.896,64.79166667,13.47860174,4624,2,0.845486111,2,1.550308008,31.45833333,0,0,0,-1,1202
32,Female,154.4,65.4,sedentary,weight_gain,27.43,34.9,42.6,1295,1554,1.544,0.42357513,752.4049,2,22.8246,65.13761468,17.86960724,1024,1,0.825050968,0,1.2,23.76146789,0,0,2,1,1947
32,Male,169.8,72.2,moderately_active,weight_gain,25.04,21.2,56.9,1617,2506,1.698,0.425206125,627.0016,2,15.3064,78.80886427,19.73498927,1024,1,0.933171745,2,1.54978355,34.70914127,72.2,169.8,2,1,2889
45,Male,172.3,58.6,lightly_active,muscle_gain,19.74,17.8,48.2,1430,1966,1.723,0.340104469,389.6676,1,10.4308,82.25255973,16.23590432,2025,1,1.016780432,1,1.374825175,33.54948805,58.6,172.3,1,0,2478
16,Female,162,62.3,sedentary,weight_loss,23.74,26.8,45.6,1379,1655,1.62,0.384567901,563.5876,1,16.6964,73.19422151,17.37540009,256,0,0.922284644,0,1.200145033,26.56500803,0,0,0,-1,1251
67,Male,172.2,61.1,moderately_active,weight_gain,20.61,23.9,46.5,1364,2114,1.722,0.354819977,424.7721,1,14.6029,76.10474632,15.68146592,4489,2,0.930169122,2,1.549853372,34.599018,61.1,172.2,2,1,2566
37,Male,173.8,70.2,sedentary,muscle_gain,23.24,20.2,56,1597,1916,1.738,0.403912543,540.0976,1,14.1804,79.77207977,18.53909299,1369,1,0.94788699,0,1.19974953,27.29344729,70.2,173.8,1,0,2277
36,Female,163,66.6,lightly_active,weight_loss,25.07,33,44.6,1340,1842,1.63,0.408588957,628.5049,2,21.978,66.96696697,16.78648048,1296,1,0.838338338,1,1.374626866,27.65765766,0,0,0,-1,1295
31,Female,153.5,57.9,moderately_active,muscle_gain,24.57,31.2,39.8,1225,1899,1.535,0.377198697,603.6849,1,18.0648,68.73920553,16.8914259,961,1,0.881548647,2,1.550204082,32.79792746,0,0,1,0,2191
29,Female,161.4,55.8,moderately_active,weight_loss,21.42,27,40.7,1256,1947,1.614,0.345724907,458.8164,1,15.066,72.9390681,15.62382437,841,0,0.937873357,2,1.550159236,34.89247312,0,0,0,-1,1608
46,Male,183.3,75.9,moderately_active,muscle_gain,22.59,21.5,59.6,1671,2590,1.833,0.414075286,510.3081,1,16.3185,78.52437418,17.73868125,2116,1,0.917325428,2,1.549970078,34.12384717,75.9,183.3,1,0,2911
22,Female,160,44.6,moderately_active,weight_gain,17.42,20.6,35.4,1159,1796,1.6,0.27875,303.4564,0,9.1876,79.37219731,13.828125,484,0,1.082772795,2,1.549611734,40.2690583,0,0,2,1,2296
53,Male,176.8,77.2,lightly_active,weight_gain,24.7,25.6,57.4,1614,2219,1.768,0.436651584,610.09,1,19.7632,74.35233161,18.363158,2809,2,0.87111399,1,1.374845105,28.74352332,77.2,176.8,2,1,2587
49,Male,176.6,82.5,lightly_active,maintain,26.45,26.8,60.4,1683,2314,1.766,0.467157418,699.6025,2,22.11,73.21212121,19.36669621,2401,1,0.85,1,1.374925728,28.04848485,82.5,176.6,1,0,2363
38,Female,166.2,79.8,very_active,muscle_gain,28.89,38,49.5,1467,2531,1.662,0.480144404,834.6321,2,30.324,62.03007519,17.9202127,1444,1,0.765977444,3,1.725289707,31.71679198,0,0,1,0,2649
21,Female,162.7,52.8,very_active,maintain,19.95,23.4,40.4,1264,2180,1.627,0.324523663,398.0025,1,12.3552,76.51515152,15.26181761,441,0,0.997474747,3,1.724683544,41.28787879,0,0,1,0,2165
20,Female,166.1,66.9,sedentary,weight_loss,24.25,28.3,48,1430,1716,1.661,0.402769416,588.0625,1,18.9327,71.74887892,17.398106,400,0,0.890632785,0,1.2,25.65022422,0,0,0,-1,1302
16,Female,164,64.7,extra_active,weight_gain,24.06,27.2,47.1,1414,2687,1.64,0.394512195,578.8836,1,17.5984,72.79752705,17.51189768,256,0,0.910613086,0,1.900282885,41.5301391,0,0,2,1,3018
49,Female,164.9,57.5,very_active,weight_loss,21.15,31.2,39.6,1210,2087,1.649,0.34869618,447.3225,1,17.94,68.86956522,14.56310144,2401,1,0.876811594,3,1.724793388,36.29565217,0,0,0,-1,1783
19,Male,176.9,77.6,moderately_active,weight_loss,24.8,17.9,63.7,1773,2748,1.769,0.438665913,615.04,1,13.8904,82.08762887,20.35559336,361,0,0.951997423,2,1.549915398,35.41237113,77.6,176.9,0,-1,2444
27,Male,167.5,55.3,lightly_active,muscle_gain,19.71,13.7,47.7,1442,1983,1.675,0.330149254,388.4841,1,7.5761,86.25678119,17.00155937,729,0,1.08649789,1,1.37517337,35.85895118,55.3,167.5,1,0,2505
24,Male,166.4,64.9,lightly_active,muscle_gain,23.44,17.4,53.6,1556,2140,1.664,0.390024038,549.4336,1,11.2926,82.58859784,19.35789571,576,0,0.998972779,1,1.375321337,32.97380586,64.9,166.4,1,0,2489
63,Male,169.8,69.6,very_active,muscle_gain,24.14,27.3,50.6,1454,2508,1.698,0.409893993,582.7396,1,19.0008,72.70114943,17.54992016,3969,2,0.870450192,3,1.724896836,36.03448276,69.6,169.8,1,0,2722
24,Female,170.3,66.3,sedentary,weight_loss,22.86,27.6,48,1431,1717,1.703,0.389312977,522.5796,1,18.2988,72.39819005,16.55053136,576,0,0.899321267,0,1.199860238,25.8974359,0,0,0,-1,1350
44,Male,172.9,75.9,moderately_active,muscle_gain,25.39,24.4,57.4,1619,2509,1.729,0.438982071,644.6521,2,18.5196,75.62582345,19.20091415,1936,1,0.888779095,2,1.549722051,33.05665349,75.9,172.9,1,0,2794
51,Female,162.7,55.8,sedentary,muscle_gain,21.08,31.6,38.2,1173,1408,1.627,0.342962508,444.3664,1,17.6328,68.45878136,14.43072854,2601,2,0.875896057,0,1.200341006,25.23297491,0,0,1,0,1745
69,Female,146.9,52.5,lightly_active,muscle_gain,24.33,39.7,31.7,984,1353,1.469,0.357385977,591.9489,1,20.8425,60.38095238,14.68979282,4761,2,0.780952381,1,1.375,25.77142857,0,0,1,0,1625
31,Female,162.2,56.2,sedentary,weight_gain,21.36,27.4,40.8,1256,1507,1.622,0.34648582,456.2496,1,15.3988,72.59786477,15.50809538,961,1,0.931198102,0,1.199840764,26.81494662,0,0,2,1,1986
48,Male,174.6,61.8,extra_active,weight_loss,20.27,19.2,49.9,1464,2782,1.746,0.35395189,410.8729,1,11.8656,80.74433657,16.36862001,2304,1,0.987055016,0,1.900273224,45.01618123,61.8,174.6,0,-1,2481
28,Female,145,42.3,sedentary,weight_gain,20.12,25.2,31.6,1038,1246,1.45,0.291724138,404.8144,1,10.6596,74.70449173,15.02972652,784,0,1.022458629,0,1.200385356,29.45626478,0,0,2,1,1685
56,Male,175,68.7,moderately_active,weight_loss,22.43,23.6,52.5,1505,2333,1.75,0.392571429,503.1049,1,16.2132,76.41921397,17.14285714,3136,2,0.912785056,2,1.550166113,33.95924309,68.7,175,0,-1,2071
68,Male,160.6,54.5,lightly_active,weight_loss,21.13,24.8,41,1230,1691,1.606,0.339352428,446.4769,1,13.516,75.2293578,15.89618011,4624,2,0.940366972,1,1.374796748,31.02752294,54.5,160.6,0,-1,1390
16,Female,156.6,45.5,moderately_active,muscle_gain,18.55,20.5,36.2,1176,1823,1.566,0.29054917,344.1025,1,9.3275,79.56043956,14.76131524,256,0,1.076923077,2,1.550170068,40.06593407,0,0,1,0,2353
61,Male,178.8,75.8,lightly_active,muscle_gain,23.71,26.3,55.9,1576,2167,1.788,0.42393736,562.1641,1,19.9354,73.74670185,17.4854486,3721,2,0.866314864,1,1.375,28.5883905,75.8,178.8,1,0,2578
